0
28,3.12036e+06,0.999999,5.98554e-07,0,0,1.73751e-07,0,1.07087e-07,3.47502e-08,0,1.41837e-09
20,208711,1,1.70205e-08,0,0,0,0,1.06378e-08,0,0,0
15,106317,1,1.34746e-08,0,0,0,0,8.51024e-09,0,0,0
17,424830,0.999999,4.98558e-07,0,0,1.44674e-07,0,8.93576e-08,2.90767e-08,0,7.09187e-10
22,1.05466e+06,1,2.99277e-07,0,0,8.65208e-08,0,5.38982e-08,1.77297e-08,0,7.09187e-10
7,1.60595e+06,1,2.19848e-08,0,0,0,0,1.34746e-08,0,0,0
1,1.2258e+06,1,3.54593e-08,0,0,0,0,2.19848e-08,0,0,0
32,712402,1,7.09187e-09,0,0,0,0,4.25512e-09,0,0,0
23,173170,1,2.2694e-08,0,0,0,0,1.41837e-08,0,0,0
27,108631,1,1.41837e-09,0,0,0,0,7.09187e-10,0,0,0
9
28,3.12036e+06,0.999999,7.09896e-07,0,0,1.95026e-07,0,1.34036e-07,2.2694e-08,0,2.12756e-09
20,208711,1,2.97859e-08,0,0,0,0,1.27654e-08,0,0,0
15,106317,1,2.34032e-08,0,0,0,0,9.92862e-09,0,0,0
17,424830,0.999999,5.91462e-07,0,0,1.62404e-07,0,1.11342e-07,1.84389e-08,0,1.41837e-09
22,1.05466e+06,1,3.54593e-07,0,0,9.71586e-08,0,6.66636e-08,1.1347e-08,0,7.09187e-10
7,1.60595e+06,1,3.82961e-08,0,0,0,0,1.70205e-08,0,0,0
1,1.2258e+06,1,6.24085e-08,0,0,0,0,2.69491e-08,0,0,0
32,712402,1,1.20562e-08,0,0,0,0,4.96431e-09,0,0,0
23,173170,1,3.97145e-08,0,0,0,0,1.77297e-08,0,0,0
27,108631,1,2.83675e-09,0,0,0,0,1.41837e-09,0,0,0
10
28,3.12036e+06,0.999999,8.45351e-07,0,0,2.08501e-07,0,1.50348e-07,1.48929e-08,0,2.83675e-09
20,208711,1,4.39696e-08,0,0,0,0,1.48929e-08,0,0,0
15,106317,1,3.47502e-08,0,0,0,0,1.1347e-08,0,0,0
17,424830,0.999999,7.04223e-07,0,0,1.73751e-07,0,1.25526e-07,1.20562e-08,0,2.12756e-09
22,1.05466e+06,0.999999,4.22675e-07,0,0,1.0425e-07,0,7.51738e-08,7.09187e-09,0,1.41837e-09
7,1.60595e+06,1,5.74441e-08,0,0,0,0,1.9148e-08,0,0,0
1,1.2258e+06,1,9.29035e-08,0,0,0,0,3.0495e-08,0,0,0
32,712402,1,1.77297e-08,0,0,0,0,5.6735e-09,0,0,0
23,173170,1,5.95717e-08,0,0,0,0,1.98572e-08,0,0,0
27,108631,1,4.25512e-09,0,0,0,0,1.41837e-09,0,0,0
11
28,3.12036e+06,0.999999,9.96408e-07,0,0,2.17011e-07,0,1.60985e-07,9.92862e-09,0,4.25512e-09
20,208711,1,5.95717e-08,0,0,0,0,1.56021e-08,0,0,0
15,106317,1,4.75155e-08,0,0,0,0,1.20562e-08,0,0,0
17,424830,0.999999,8.30458e-07,0,0,1.80843e-07,0,1.34036e-07,7.80106e-09,0,3.54593e-09
22,1.05466e+06,0.999999,4.98558e-07,0,0,1.08506e-07,0,8.01381e-08,4.96431e-09,0,2.12756e-09
7,1.60595e+06,1,7.73014e-08,0,0,0,0,1.98572e-08,0,0,0
1,1.2258e+06,1,1.25526e-07,0,0,0,0,3.26226e-08,0,0,0
32,712402,1,2.41124e-08,0,0,0,0,6.38268e-09,0,0,0
23,173170,1,8.08473e-08,0,0,0,0,2.12756e-08,0,0,0
27,108631,1,5.6735e-09,0,0,0,0,1.41837e-09,0,0,0
12
28,3.12036e+06,0.999999,1.15739e-06,0,0,2.22685e-07,0,1.67368e-07,6.38268e-09,0,4.96431e-09
20,208711,1,7.5883e-08,0,0,0,0,1.63113e-08,0,0,0
15,106317,1,6.02809e-08,0,0,0,0,1.27654e-08,0,0,0
17,424830,0.999999,9.64494e-07,0,0,1.85098e-07,0,1.3971e-07,5.6735e-09,0,4.25512e-09
22,1.05466e+06,0.999999,5.78697e-07,0,0,1.11342e-07,0,8.36841e-08,3.54593e-09,0,2.83675e-09
7,1.60595e+06,1,9.8577e-08,0,0,0,0,2.12756e-08,0,0,0
1,1.2258e+06,1,1.59567e-07,0,0,0,0,3.4041e-08,0,0,0
32,712402,1,3.12042e-08,0,0,0,0,6.38268e-09,0,0,0
23,173170,1,1.02832e-07,0,0,0,0,2.19848e-08,0,0,0
27,108631,1,7.80106e-09,0,0,0,0,1.41837e-09,0,0,0
13
28,3.12036e+06,0.999998,1.31554e-06,0,0,2.2694e-07,8.51024e-09,1.71623e-07,1.34746e-08,8.51024e-09,6.38268e-09
20,208711,1,9.14851e-08,0,0,7.09187e-10,0,1.63113e-08,7.09187e-10,0,0
15,106317,1,7.23371e-08,0,0,7.09187e-10,0,1.27654e-08,7.09187e-10,0,0
17,424830,0.999999,1.0964e-06,0,0,1.88644e-07,7.09187e-09,1.43256e-07,1.1347e-08,7.09187e-09,4.96431e-09
22,1.05466e+06,0.999999,6.58125e-07,0,0,1.1347e-07,4.25512e-09,8.58116e-08,7.09187e-09,4.25512e-09,2.83675e-09
7,1.60595e+06,1,1.19143e-07,0,0,1.41837e-09,0,2.12756e-08,1.41837e-09,0,0
1,1.2258e+06,1,1.92899e-07,0,0,2.12756e-09,0,3.47502e-08,2.12756e-09,0,0
32,712402,1,3.75869e-08,0,0,7.09187e-10,0,7.09187e-09,7.09187e-10,0,0
23,173170,1,1.23399e-07,0,0,1.41837e-09,0,2.2694e-08,1.41837e-09,0,0
27,108631,1,9.21943e-09,0,0,0,0,1.41837e-09,0,0,0
14
4,211498,1,0,0,0,0,0,0,0,0,0
28,3.12036e+06,0.999998,1.10137e-06,0,0,5.95008e-07,2.83675e-08,1.75169e-07,3.89344e-07,1.98572e-08,7.09187e-09
20,208711,1,1.07796e-07,0,0,2.83675e-09,0,1.77297e-08,2.12756e-09,0,0
15,106317,1,8.43932e-08,0,0,2.12756e-09,0,1.41837e-08,1.41837e-09,0,0
21,129752,1,0,0,0,0,0,0,0,0,0
29,619087,1,0,0,0,0,0,0,0,0,0
17,424830,0.999999,9.17688e-07,0,0,4.95722e-07,2.34032e-08,1.45383e-07,3.24098e-07,1.70205e-08,6.38268e-09
31,599589,1,7.09187e-10,0,0,0,0,7.09187e-10,0,0,0
22,1.05466e+06,0.999999,5.51038e-07,0,0,2.97149e-07,1.41837e-08,8.79392e-08,1.94317e-07,9.92862e-09,3.54593e-09
13,188937,1,0,0,0,0,0,0,0,0,0
9,311908,1,0,0,0,0,0,0,0,0,0
30,168493,1,0,0,0,0,0,0,0,0,0
7,1.60595e+06,1,1.39001e-07,0,0,3.54593e-09,0,2.2694e-08,2.83675e-09,0,0
1,1.2258e+06,1,2.25521e-07,0,0,6.38268e-09,0,3.68777e-08,4.25512e-09,0,0
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,0,0,0,0,0,0,0,0,0
32,712402,1,4.39696e-08,0,0,1.41837e-09,0,7.80106e-09,7.09187e-10,0,0
8,130964,1,0,0,0,0,0,0,0,0,0
23,173170,1,1.44674e-07,0,0,4.25512e-09,0,2.41124e-08,2.83675e-09,0,0
11,507524,1,0,0,0,0,0,0,0,0,0
27,108631,1,1.06378e-08,0,0,0,0,2.12756e-09,0,0,0
15
4,211498,1,0,0,0,0,0,0,0,0,0
28,3.12036e+06,0.999998,1.52901e-06,0,0,5.82242e-07,7.09187e-08,4.60262e-07,3.26226e-08,4.25512e-08,1.06378e-08
20,208711,1,1.51057e-07,0,0,6.38268e-09,0,4.68063e-08,2.83675e-09,0,0
15,106317,1,1.19143e-07,0,0,4.96431e-09,0,3.68777e-08,2.83675e-09,0,0
21,129752,1,0,0,0,0,0,0,0,0,0
29,619087,1,7.09187e-10,0,0,0,0,7.09187e-10,0,0,0
17,424830,0.999998,1.27299e-06,0,0,4.85084e-07,5.88625e-08,3.82252e-07,2.69491e-08,3.54593e-08,8.51024e-09
31,599589,1,1.41837e-09,0,0,0,0,1.41837e-09,0,0,0
22,1.05466e+06,0.999999,7.65213e-07,0,0,2.90767e-07,3.54593e-08,2.30486e-07,1.63113e-08,2.12756e-08,4.96431e-09
13,188937,1,0,0,0,0,0,0,0,0,0
9,311908,1,7.09187e-10,0,0,0,0,7.09187e-10,0,0,0
30,168493,1,0,0,0,0,0,0,0,0,0
7,1.60595e+06,1,1.96445e-07,0,0,7.80106e-09,0,6.09901e-08,4.25512e-09,0,0
1,1.2258e+06,1,3.17716e-07,0,0,1.27654e-08,0,9.8577e-08,6.38268e-09,0,0
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,7.09187e-10,0,0,0,0,7.09187e-10,0,0,0
32,712402,1,6.31176e-08,0,0,2.12756e-09,0,2.05664e-08,1.41837e-09,0,0
8,130964,1,7.09187e-10,0,0,0,0,7.09187e-10,0,0,0
23,173170,1,2.03537e-07,0,0,8.51024e-09,0,6.31176e-08,4.25512e-09,0,0
11,507524,1,0,0,0,0,0,0,0,0,0
27,108631,1,1.56021e-08,0,0,7.09187e-10,0,4.96431e-09,0,0,0
16
4,211498,1,0,0,0,0,0,0,0,0,0
28,3.12036e+06,0.999997,1.93821e-06,0,0,5.76569e-07,1.14888e-07,4.51752e-07,4.1842e-08,4.46788e-08,1.34746e-08
20,208711,1,1.95736e-07,0,0,9.92862e-09,0,4.82247e-08,4.25512e-09,0,0
15,106317,1,1.53894e-07,0,0,7.80106e-09,0,3.82961e-08,3.54593e-09,0,0
21,129752,1,0,0,0,0,0,0,0,0,0
29,619087,1,2.83675e-09,0,0,0,0,1.41837e-09,0,0,0
17,424830,0.999998,1.61198e-06,0,0,4.80829e-07,9.57402e-08,3.74451e-07,3.54593e-08,3.68777e-08,1.1347e-08
31,599589,1,4.25512e-09,0,0,0,0,2.83675e-09,0,0,0
22,1.05466e+06,0.999999,9.70877e-07,0,0,2.88639e-07,5.74441e-08,2.2694e-07,2.12756e-08,2.19848e-08,6.38268e-09
13,188937,1,7.09187e-10,0,0,0,0,7.09187e-10,0,0,0
9,311908,1,1.41837e-09,0,0,0,0,7.09187e-10,0,0,0
30,168493,1,0,0,0,0,0,0,0,0,0
7,1.60595e+06,1,2.54598e-07,0,0,1.34746e-08,0,6.38268e-08,4.96431e-09,0,0
1,1.2258e+06,1,4.11328e-07,0,0,2.12756e-08,0,1.02832e-07,8.51024e-09,0,0
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,1.41837e-09,0,0,0,0,7.09187e-10,0,0,0
32,712402,1,8.36841e-08,0,0,4.25512e-09,0,2.2694e-08,1.41837e-09,0,0
8,130964,1,1.41837e-09,0,0,0,0,7.09187e-10,0,0,0
23,173170,1,2.63108e-07,0,0,1.34746e-08,0,6.52452e-08,5.6735e-09,0,0
11,507524,1,0,0,0,0,0,0,0,0,0
27,108631,1,1.98572e-08,0,0,7.09187e-10,0,4.96431e-09,7.09187e-10,0,0
17
4,211498,1,7.09187e-10,0,0,0,0,0,0,0,0
28,3.12036e+06,0.999997,2.33819e-06,0,0,5.88625e-07,1.50348e-07,4.49625e-07,4.96431e-08,3.54593e-08,1.63113e-08
20,208711,1,2.42542e-07,0,0,1.48929e-08,0,5.17706e-08,4.96431e-09,0,0
15,106317,1,1.90062e-07,0,0,1.20562e-08,0,4.04237e-08,3.54593e-09,0,0
21,129752,1,0,0,0,0,0,0,0,0,0
29,619087,1,4.96431e-09,0,0,0,0,2.83675e-09,0,0,0
17,424830,0.999997,1.94175e-06,0,0,4.90048e-07,1.25526e-07,3.70905e-07,4.1842e-08,2.97859e-08,1.34746e-08
31,599589,1,8.51024e-09,0,0,0,0,4.25512e-09,0,0,0
22,1.05466e+06,0.999998,1.173e-06,0,0,2.94313e-07,7.51738e-08,2.2694e-07,2.48215e-08,1.77297e-08,7.80106e-09
13,188937,1,2.12756e-09,0,0,0,0,7.09187e-10,0,0,0
9,311908,1,3.54593e-09,0,0,0,0,1.41837e-09,0,0,0
30,168493,1,0,0,0,0,0,0,0,0,0
7,1.60595e+06,1,3.16297e-07,0,0,1.9148e-08,0,6.80819e-08,6.38268e-09,0,0
1,1.2258e+06,0.999999,5.10615e-07,0,0,3.12042e-08,0,1.09215e-07,9.92862e-09,0,0
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,2.83675e-09,0,0,0,0,1.41837e-09,0,0,0
32,712402,1,1.07796e-07,0,0,6.38268e-09,0,2.55307e-08,2.12756e-09,0,0
8,130964,1,2.83675e-09,0,0,0,0,1.41837e-09,0,0,0
23,173170,1,3.26226e-07,0,0,1.98572e-08,0,6.87911e-08,6.38268e-09,0,0
11,507524,1,0,0,0,0,0,0,0,0,0
27,108631,1,2.55307e-08,0,0,1.41837e-09,0,5.6735e-09,7.09187e-10,0,0
18
4,211498,1,7.09187e-10,0,0,0,0,7.09187e-10,0,0,0
28,3.12036e+06,0.999996,2.74314e-06,0,0,6.14156e-07,1.78006e-07,4.60972e-07,5.60258e-08,2.76583e-08,1.9148e-08
20,208711,1,2.93603e-07,0,0,2.05664e-08,0,5.6735e-08,5.6735e-09,0,0
15,106317,1,2.29777e-07,0,0,1.63113e-08,0,4.39696e-08,4.25512e-09,0,0
21,129752,1,7.09187e-10,0,0,0,0,0,0,0,0
29,619087,1,9.21943e-09,0,0,0,0,4.25512e-09,0,0,0
17,424830,0.999997,2.27436e-06,0,0,5.11324e-07,1.4822e-07,3.78706e-07,4.68063e-08,2.2694e-08,1.56021e-08
31,599589,1,1.48929e-08,0,0,0,0,6.38268e-09,0,0,0
22,1.05466e+06,0.999998,1.37795e-06,0,0,3.07078e-07,8.86484e-08,2.33323e-07,2.76583e-08,1.34746e-08,9.21943e-09
13,188937,1,2.83675e-09,0,0,0,0,1.41837e-09,0,0,0
9,311908,1,5.6735e-09,0,0,0,0,2.83675e-09,0,0,0
30,168493,1,0,0,0,0,0,0,0,0,0
7,1.60595e+06,1,3.84379e-07,0,0,2.62399e-08,0,7.51738e-08,7.09187e-09,0,0
1,1.2258e+06,0.999999,6.1912e-07,0,0,4.25512e-08,0,1.19853e-07,1.1347e-08,0,7.09187e-10
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,5.6735e-09,0,0,0,0,2.12756e-09,0,0,0
32,712402,1,1.34746e-07,0,0,8.51024e-09,0,2.97859e-08,2.12756e-09,0,0
8,130964,1,4.96431e-09,0,0,0,0,2.12756e-09,0,0,0
23,173170,1,3.94308e-07,0,0,2.69491e-08,0,7.51738e-08,7.09187e-09,0,0
11,507524,1,0,0,0,0,0,0,0,0,0
27,108631,1,3.12042e-08,0,0,2.12756e-09,0,6.38268e-09,7.09187e-10,0,0
19
4,211498,1,1.41837e-09,0,0,0,0,7.09187e-10,0,0,0
28,3.12036e+06,0.999996,3.16581e-06,0,0,6.53161e-07,1.95736e-07,4.82956e-07,6.02809e-08,1.77297e-08,2.19848e-08
20,208711,1,3.50338e-07,0,0,2.62399e-08,0,6.24085e-08,5.6735e-09,0,0
15,106317,1,2.73746e-07,0,0,2.05664e-08,0,4.82247e-08,4.25512e-09,0,0
21,129752,1,7.09187e-10,0,0,0,0,0,0,0,0
29,619087,1,1.48929e-08,0,0,0,0,5.6735e-09,0,0,0
17,424830,0.999997,2.61974e-06,0,0,5.44656e-07,1.63113e-07,3.95726e-07,5.03523e-08,1.48929e-08,1.84389e-08
31,599589,1,2.34032e-08,0,0,0,0,8.51024e-09,0,0,0
22,1.05466e+06,0.999998,1.59354e-06,0,0,3.26935e-07,9.78678e-08,2.45379e-07,2.97859e-08,8.51024e-09,1.1347e-08
13,188937,1,4.96431e-09,0,0,0,0,2.12756e-09,0,0,0
9,311908,1,9.21943e-09,0,0,0,0,3.54593e-09,0,0,0
30,168493,1,7.09187e-10,0,0,0,0,0,0,0,0
7,1.60595e+06,1,4.60262e-07,0,0,3.33318e-08,0,8.36841e-08,7.80106e-09,0,7.09187e-10
1,1.2258e+06,0.999999,7.40391e-07,0,0,5.46074e-08,0,1.33327e-07,1.20562e-08,0,7.09187e-10
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,8.51024e-09,0,0,0,0,2.83675e-09,0,0,0
32,712402,1,1.66659e-07,0,0,1.06378e-08,0,3.47502e-08,2.12756e-09,0,0
8,130964,1,7.80106e-09,0,0,0,0,2.83675e-09,0,0,0
23,173170,0.999999,4.70191e-07,0,0,3.47502e-08,0,8.36841e-08,7.80106e-09,0,7.09187e-10
11,507524,1,7.09187e-10,0,0,0,0,0,0,0,0
27,108631,1,3.82961e-08,0,0,2.83675e-09,0,7.80106e-09,7.09187e-10,0,0
20
4,211498,1,2.12756e-09,0,0,0,0,7.09187e-10,0,0,0
28,3.12036e+06,0.999995,3.61827e-06,0,0,7.01386e-07,2.07792e-07,5.16288e-07,6.38268e-08,1.27654e-08,2.55307e-08
20,208711,1,4.14165e-07,0,0,3.19134e-08,0,7.02095e-08,6.38268e-09,0,7.09187e-10
15,106317,1,3.23389e-07,0,0,2.55307e-08,0,5.46074e-08,4.96431e-09,0,0
21,129752,1,1.41837e-09,0,0,0,0,0,0,0,0
29,619087,1,2.12756e-08,0,0,0,0,7.09187e-09,0,0,0
17,424830,0.999996,2.9878e-06,0,0,5.8437e-07,1.73042e-07,4.21257e-07,5.3189e-08,1.06378e-08,2.12756e-08
31,599589,1,3.47502e-08,0,0,0,0,1.1347e-08,0,0,0
22,1.05466e+06,0.999998,1.82403e-06,0,0,3.51048e-07,1.0425e-07,2.63108e-07,3.19134e-08,6.38268e-09,1.27654e-08
13,188937,1,7.09187e-09,0,0,0,0,2.12756e-09,0,0,0
9,311908,1,1.41837e-08,0,0,0,0,4.25512e-09,0,0,0
30,168493,1,7.09187e-10,0,0,0,0,0,0,0,0
7,1.60595e+06,0.999999,5.46783e-07,0,0,4.1842e-08,0,9.43219e-08,7.80106e-09,0,7.09187e-10
1,1.2258e+06,0.999999,8.77264e-07,0,0,6.73728e-08,0,1.50348e-07,1.34746e-08,0,7.09187e-10
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,1.27654e-08,0,0,0,0,4.25512e-09,0,0,0
32,712402,1,2.04246e-07,0,0,1.27654e-08,0,4.04237e-08,2.83675e-09,0,0
8,130964,1,1.1347e-08,0,0,0,0,3.54593e-09,0,0,0
23,173170,0.999999,5.56003e-07,0,0,4.32604e-08,0,9.43219e-08,8.51024e-09,0,7.09187e-10
11,507524,1,7.09187e-10,0,0,0,0,0,0,0,0
27,108631,1,4.68063e-08,0,0,3.54593e-09,0,8.51024e-09,7.09187e-10,0,0
21
4,211498,1,3.54593e-09,0,0,0,0,7.09187e-10,0,0,0
3,584361,1,0,0,0,0,0,0,0,0,0
26,32689,1,0,0,0,0,0,0,0,0,0
28,3.12036e+06,0.999995,4.02747e-06,0,0,7.97126e-07,2.54598e-07,5.56003e-07,1.46093e-07,4.68063e-08,2.90767e-08
20,208711,0.999999,4.78701e-07,0,0,4.60972e-08,7.09187e-10,7.87198e-08,1.48929e-08,7.09187e-10,7.09187e-10
15,106317,1,3.72323e-07,0,0,3.61685e-08,0,6.09901e-08,1.1347e-08,0,7.09187e-10
21,129752,1,1.41837e-09,0,0,0,0,7.09187e-10,0,0,0
29,619087,1,2.97859e-08,0,0,0,0,8.51024e-09,0,0,0
17,424830,0.999996,3.31899e-06,0,0,6.64508e-07,2.12047e-07,4.52461e-07,1.2198e-07,3.90053e-08,2.41124e-08
31,599589,1,4.82247e-08,0,0,0,0,1.34746e-08,0,0,0
25,114081,1,0,0,0,0,0,0,0,0,0
22,1.05466e+06,0.999997,2.03537e-06,0,0,3.98563e-07,1.27654e-07,2.83675e-07,7.30463e-08,2.34032e-08,1.41837e-08
13,188937,1,9.92862e-09,0,0,0,0,2.83675e-09,0,0,0
9,311908,1,1.9148e-08,0,0,0,0,5.6735e-09,0,0,0
30,168493,1,7.09187e-10,0,0,0,0,0,0,0,0
5,592163,1,0,0,0,0,0,0,0,0,0
7,1.60595e+06,0.999999,6.34013e-07,0,0,5.95717e-08,7.09187e-10,1.06378e-07,1.9148e-08,7.09187e-10,7.09187e-10
19,169884,1,0,0,0,0,0,0,0,0,0
2,139757,1,0,0,0,0,0,0,0,0,0
1,1.2258e+06,0.999999,1.01556e-06,0,0,9.64494e-08,7.09187e-10,1.68786e-07,3.0495e-08,7.09187e-10,1.41837e-09
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,1.70205e-08,0,0,0,0,4.96431e-09,0,0,0
32,712402,1,2.4467e-07,0,0,1.9148e-08,0,4.60972e-08,6.38268e-09,0,0
8,130964,1,1.56021e-08,0,0,0,0,4.25512e-09,0,0,0
12,199023,1,0,0,0,0,0,0,0,0,0
23,173170,0.999999,6.41814e-07,0,0,6.24085e-08,7.09187e-10,1.05669e-07,1.98572e-08,7.09187e-10,7.09187e-10
11,507524,1,7.09187e-10,0,0,0,0,0,0,0,0
10,155203,1,0,0,0,0,0,0,0,0,0
27,108631,1,5.53166e-08,0,0,4.96431e-09,0,9.92862e-09,1.41837e-09,0,0
22
4,211498,1,4.96431e-09,0,0,0,0,1.41837e-09,0,0,0
3,584361,1,0,0,0,0,0,0,0,0,0
26,32689,1,0,0,0,0,0,0,0,0,0
28,3.12036e+06,0.999994,4.46646e-06,0,0,9.12724e-07,3.33318e-07,6.36141e-07,1.97863e-07,7.80106e-08,3.26226e-08
20,208711,0.999999,5.56712e-07,0,0,6.52452e-08,1.41837e-09,9.78678e-08,1.98572e-08,7.09187e-10,7.09187e-10
15,106317,1,4.31895e-07,0,0,5.10615e-08,1.41837e-09,7.51738e-08,1.56021e-08,7.09187e-10,7.09187e-10
21,129752,1,2.12756e-09,0,0,0,0,7.09187e-10,0,0,0
29,619087,1,4.1842e-08,0,0,7.09187e-10,0,1.20562e-08,0,0,0
17,424830,0.999995,3.66933e-06,0,0,7.60248e-07,2.77292e-07,5.1487e-07,1.64531e-07,6.52452e-08,2.76583e-08
31,599589,1,6.73728e-08,0,0,7.09187e-10,0,1.98572e-08,7.09187e-10,0,0
25,114081,1,0,0,0,0,0,0,0,0,0
22,1.05466e+06,0.999997,2.26302e-06,0,0,4.56716e-07,1.66659e-07,3.26935e-07,9.92862e-08,3.90053e-08,1.63113e-08
13,188937,1,1.41837e-08,0,0,0,0,4.25512e-09,0,0,0
9,311908,1,2.69491e-08,0,0,0,0,7.80106e-09,0,0,0
30,168493,1,1.41837e-09,0,0,0,0,0,0,0,0
5,592163,1,0,0,0,0,0,0,0,0,0
7,1.60595e+06,0.999999,7.40391e-07,0,0,8.43932e-08,2.12756e-09,1.32618e-07,2.62399e-08,1.41837e-09,7.09187e-10
19,169884,1,0,0,0,0,0,0,0,0,0
2,139757,1,0,0,0,0,0,0,0,0,0
1,1.2258e+06,0.999999,1.18292e-06,0,0,1.36873e-07,2.83675e-09,2.09919e-07,4.25512e-08,2.12756e-09,1.41837e-09
18,147977,1,0,0,0,0,0,0,0,0,0
16,212719,1,2.41124e-08,0,0,0,0,7.09187e-09,0,0,0
32,712402,1,2.9644e-07,0,0,2.69491e-08,7.09187e-10,6.02809e-08,8.51024e-09,7.09187e-10,0
8,130964,1,2.19848e-08,0,0,0,0,6.38268e-09,0,0,0
12,199023,1,0,0,0,0,0,0,0,0,0
23,173170,0.999999,7.45355e-07,0,0,8.723e-08,2.12756e-09,1.3049e-07,2.69491e-08,1.41837e-09,1.41837e-09
11,507524,1,1.41837e-09,0,0,0,0,7.09187e-10,0,0,0
10,155203,1,0,0,0,0,0,0,0,0,0
27,108631,1,6.59544e-08,0,0,6.38268e-09,0,1.27654e-08,2.12756e-09,0,0
23
4,211498,1,6.38268e-09,0,0,0,0,2.12756e-09,0,0,0
3,584361,1,0,0,0,0,0,0,0,0,0
26,32689,1,0,0,0,0,0,0,0,0,0
